"","network_name","network","pp","network_id","seed_count","no_of_seeds","no_of_activated","no_of_iterations","saved_seeds"
"249","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.02,20,26,26,0
"250","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.05,50,77,68,0
"251","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.1,100,187,144,0
"252","ml_papapapapa_pp_0.01_063_.mpx","papapapapa","0.01","063",0.2,200,312,267,0
"253","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.02,20,38,30,0
"254","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.05,50,103,79,0
"255","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.1,100,193,159,0
"256","ml_papapapapa_pp_0.01_064_.mpx","papapapapa","0.01","064",0.2,200,341,299,0
"257","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.02,20,35,30,0
"258","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.05,50,89,70,0
"259","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.1,100,189,149,0
"260","ml_papapapapa_pp_0.01_065_.mpx","papapapapa","0.01","065",0.2,200,336,288,0
"261","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.02,20,46,34,0
"262","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.05,50,109,90,0
"263","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.1,100,179,156,0
"264","ml_papapapapa_pp_0.01_066_.mpx","papapapapa","0.01","066",0.2,200,352,300,0
"265","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.02,20,53,39,0
"266","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.05,50,105,87,0
"267","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.1,100,177,153,0
"268","ml_papapapapa_pp_0.01_067_.mpx","papapapapa","0.01","067",0.2,200,331,292,0
"269","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.02,20,43,33,0
"270","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.05,50,91,75,0
"271","ml_papapapapa_pp_0.01_068_.mpx","papapapapa","0.01","068",0.1,100,162,143,0
